"","plot_name","treatment","natives","non_natives","number_focal_sp","cover_focal_sp","forbs","graminoids","legumes","bare_ground","non_focal_inv1","non_focal_inv2","background_management","site_type","year","species","site_name","datum","municipality","longitude","latitude","northing","easting","elevation","plotID","elevation_rescaled","natives_percentage","non_natives_percentage","cover_focal_sp_percentage","forbs_percentage","graminoids_percentage","legumes_percentage","bare_ground_percentage","non_focal_inv1_percentage","non_focal_inv2_percentage","natives_prop","non_natives_prop","cover_focal_sp_prop","forbs_prop","graminoids_prop","legumes_prop","bare_ground_prop","non_focal_inv1_prop","non_focal_inv2_prop","natives_prop_rescaled","non_natives_prop_rescaled","cover_focal_sp_prop_rescaled","forbs_prop_rescaled","graminoids_prop_rescaled","legumes_prop_rescaled","bare_ground_prop_rescaled","non_focal_inv1_prop_rescaled","non_focal_inv2_prop_rescaled"
"261","R4","removal",7,5,7,5,5,6,6,3,0,NA,"no","roadside",2021,"erigeron","E 1.4","10.06.2021 00:00","Untervaz",9.5529588,46.914263,2760952.821,1197929.469,538.8092041,"E 1.4_R4",0.00127355779145421,62.5,17.5,17.5,17.5,37.5,37.5,3,0,NA,0.625,0.175,0.175,0.175,0.375,0.375,0.03,0,NA,0.703733727810651,0.2006,0.2006,0.195549741230592,0.428714285714286,0.428714285714286,0.0352171428571429,0.001,NA
"262","C4","control",8,2,6,2,5,7,6,3,0,NA,"no","roadside",2021,"erigeron","E 1.4","10.06.2021 00:00","Untervaz",9.5529588,46.914263,2760952.821,1197929.469,538.8092041,"E 1.4_C4",0.00127355779145421,87.5,0.55,0.55,17.5,62.5,37.5,3,0,NA,0.875,0.0055,0.0055,0.175,0.625,0.375,0.03,0,NA,0.999,0.00727314285714286,0.00727314285714286,0.195549741230592,0.713857142857143,0.428714285714286,0.0352171428571429,0.001,NA
"263","R5","removal",8,3,19,2,4,7,6,3,3,NA,"no","roadside",2021,"erigeron","E 1.4","10.06.2021 00:00","Untervaz",9.5529588,46.914263,2760952.821,1197929.469,538.8092041,"E 1.4_R5",0.00127355779145421,87.5,3,0.55,7.5,62.5,37.5,3,3,NA,0.875,0.03,0.0055,0.075,0.625,0.375,0.03,0.03,NA,0.999,0.0352171428571429,0.00727314285714286,0.0807711328349626,0.713857142857143,0.428714285714286,0.0352171428571429,0.08084,NA
"264","C5","control",8,5,18,3,5,5,6,3,4,NA,"no","roadside",2021,"erigeron","E 1.4","10.06.2021 00:00","Untervaz",9.5529588,46.914263,2760952.821,1197929.469,538.8092041,"E 1.4_C5",0.00127355779145421,87.5,17.5,3,17.5,17.5,37.5,3,7.5,NA,0.875,0.175,0.03,0.175,0.175,0.375,0.03,0.075,NA,0.999,0.2006,0.0352171428571429,0.195549741230592,0.2006,0.428714285714286,0.0352171428571429,0.2006,NA
"265","R1","removal",8,2,8,2,5,8,4,2,NA,NA,"no","parking",2021,"erigeron","E 4.2","10.06.2021 00:00","Trin Mulin",9.3351517,46.829684,2744595.502,1188106.696,790.0800781,"E 4.2_R1",0.156118699029318,87.5,0.55,0.55,17.5,87.5,7.5,0.55,NA,NA,0.875,0.0055,0.0055,0.175,0.875,0.075,0.0055,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.195549741230592,0.999,0.0865428571428571,0.00727314285714286,NA,NA
"266","C1","control",8,4,13,4,5,7,6,2,NA,NA,"no","parking",2021,"erigeron","E 4.2","10.06.2021 00:00","Trin Mulin",9.3351517,46.829684,2744595.502,1188106.696,790.0800781,"E 4.2_C1",0.156118699029318,87.5,7.5,7.5,17.5,62.5,37.5,0.55,NA,NA,0.875,0.075,0.075,0.175,0.625,0.375,0.0055,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.195549741230592,0.713857142857143,0.428714285714286,0.00727314285714286,NA,NA
"267","R2","removal",8,3,11,3,6,7,4,3,NA,NA,"no","parking",2021,"erigeron","E 4.2","10.06.2021 00:00","Trin Mulin",9.3351517,46.829684,2744595.502,1188106.696,790.0800781,"E 4.2_R2",0.156118699029318,87.5,3,3,37.5,62.5,7.5,3,NA,NA,0.875,0.03,0.03,0.375,0.625,0.075,0.03,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.425106958021852,0.713857142857143,0.0865428571428571,0.0352171428571429,NA,NA
"268","C2","control",8,3,25,2,7,5,6,3,NA,NA,"no","parking",2021,"erigeron","E 4.2","10.06.2021 00:00","Trin Mulin",9.3351517,46.829684,2744595.502,1188106.696,790.0800781,"E 4.2_C2",0.156118699029318,87.5,3,0.55,62.5,17.5,37.5,3,NA,NA,0.875,0.03,0.0055,0.625,0.175,0.375,0.03,NA,NA,0.999,0.0352171428571429,0.00727314285714286,0.712053479010926,0.2006,0.428714285714286,0.0352171428571429,NA,NA
"269","R1","removal",8,2,8,2,6,6,5,4,NA,NA,"no","roadside",2021,"erigeron","E 6.1","10.06.2021 00:00","Laax",9.2642066,46.813257,2739227.237,1186152.862,1028.390625,"E 6.1_R1",0.302977066279647,87.5,0.55,0.55,37.5,37.5,17.5,7.5,NA,NA,0.875,0.0055,0.0055,0.375,0.375,0.175,0.075,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.425106958021852,0.428714285714286,0.2006,0.0865428571428571,NA,NA
"270","C1","control",7,4,31,4,5,4,6,4,NA,NA,"no","roadside",2021,"erigeron","E 6.1","10.06.2021 00:00","Laax",9.2642066,46.813257,2739227.237,1186152.862,1028.390625,"E 6.1_C1",0.302977066279647,62.5,7.5,7.5,17.5,7.5,37.5,7.5,NA,NA,0.625,0.075,0.075,0.175,0.075,0.375,0.075,NA,NA,0.703733727810651,0.0865428571428571,0.0865428571428571,0.195549741230592,0.0865428571428571,0.428714285714286,0.0865428571428571,NA,NA
"271","R2","removal",8,2,10,2,6,6,5,3,NA,NA,"no","roadside",2021,"erigeron","E 6.1","10.06.2021 00:00","Laax",9.2642066,46.813257,2739227.237,1186152.862,1028.390625,"E 6.1_R2",0.302977066279647,87.5,0.55,0.55,37.5,37.5,17.5,3,NA,NA,0.875,0.0055,0.0055,0.375,0.375,0.175,0.03,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.425106958021852,0.428714285714286,0.2006,0.0352171428571429,NA,NA
"272","C2","control",8,2,14,2,5,7,6,2,NA,NA,"no","roadside",2021,"erigeron","E 6.1","10.06.2021 00:00","Laax",9.2642066,46.813257,2739227.237,1186152.862,1028.390625,"E 6.1_C2",0.302977066279647,87.5,0.55,0.55,17.5,62.5,37.5,0.55,NA,NA,0.875,0.0055,0.0055,0.175,0.625,0.375,0.0055,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.195549741230592,0.713857142857143,0.428714285714286,0.00727314285714286,NA,NA
"273","R3","removal",8,3,5,3,5,7,6,2,NA,NA,"no","roadside",2021,"erigeron","E 6.1","10.06.2021 00:00","Laax",9.2642066,46.813257,2739227.237,1186152.862,1028.390625,"E 6.1_R3",0.302977066279647,87.5,3,3,17.5,62.5,37.5,0.55,NA,NA,0.875,0.03,0.03,0.175,0.625,0.375,0.0055,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.195549741230592,0.713857142857143,0.428714285714286,0.00727314285714286,NA,NA
"274","C3","control",8,2,3,2,6,5,6,1,NA,NA,"no","roadside",2021,"erigeron","E 6.1","10.06.2021 00:00","Laax",9.2642066,46.813257,2739227.237,1186152.862,1028.390625,"E 6.1_C3",0.302977066279647,87.5,0.55,0.55,37.5,17.5,37.5,0.05,NA,NA,0.875,0.0055,0.0055,0.375,0.175,0.375,5e-04,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.425106958021852,0.2006,0.428714285714286,0.00157028571428571,NA,NA
"275","R1","removal",8,3,17,2,5,6,7,2,0,NA,"no","roadside",2021,"erigeron","E 2.4","11.06.2021 00:00","Thusis",9.4380128,46.70727,2752786.932,1174699.095,742.6364136,"E 2.4_R1",0.126881641771562,87.5,3,0.55,17.5,37.5,62.5,0.55,0,NA,0.875,0.03,0.0055,0.175,0.375,0.625,0.0055,0,NA,0.999,0.0352171428571429,0.00727314285714286,0.195549741230592,0.428714285714286,0.713857142857143,0.00727314285714286,0.001,NA
"276","C1","control",8,4,31,4,4,6,7,2,0,NA,"no","roadside",2021,"erigeron","E 2.4","11.06.2021 00:00","Thusis",9.4380128,46.70727,2752786.932,1174699.095,742.6364136,"E 2.4_C1",0.126881641771562,87.5,7.5,7.5,7.5,37.5,62.5,0.55,0,NA,0.875,0.075,0.075,0.075,0.375,0.625,0.0055,0,NA,0.999,0.0865428571428571,0.0865428571428571,0.0807711328349626,0.428714285714286,0.713857142857143,0.00727314285714286,0.001,NA
"277","R2","removal",8,3,22,3,6,4,7,3,0,NA,"no","roadside",2021,"erigeron","E 2.4","11.06.2021 00:00","Thusis",9.4380128,46.70727,2752786.932,1174699.095,742.6364136,"E 2.4_R2",0.126881641771562,87.5,3,3,37.5,7.5,62.5,3,0,NA,0.875,0.03,0.03,0.375,0.075,0.625,0.03,0,NA,0.999,0.0352171428571429,0.0352171428571429,0.425106958021852,0.0865428571428571,0.713857142857143,0.0352171428571429,0.001,NA
"278","C2","control",8,4,54,4,6,3,6,3,0,NA,"no","roadside",2021,"erigeron","E 2.4","11.06.2021 00:00","Thusis",9.4380128,46.70727,2752786.932,1174699.095,742.6364136,"E 2.4_C2",0.126881641771562,87.5,7.5,7.5,37.5,3,37.5,3,0,NA,0.875,0.075,0.075,0.375,0.03,0.375,0.03,0,NA,0.999,0.0865428571428571,0.0865428571428571,0.425106958021852,0.0352171428571429,0.428714285714286,0.0352171428571429,0.001,NA
"279","R3","removal",8,5,37,4,5,3,7,3,3,NA,"no","roadside",2021,"erigeron","E 2.4","11.06.2021 00:00","Thusis",9.4380128,46.70727,2752786.932,1174699.095,742.6364136,"E 2.4_R3",0.126881641771562,87.5,17.5,7.5,17.5,3,62.5,3,3,NA,0.875,0.175,0.075,0.175,0.03,0.625,0.03,0.03,NA,0.999,0.2006,0.0865428571428571,0.195549741230592,0.0352171428571429,0.713857142857143,0.0352171428571429,0.08084,NA
"280","C3","control",8,2,10,2,5,5,7,2,0,NA,"no","roadside",2021,"erigeron","E 2.4","11.06.2021 00:00","Thusis",9.4380128,46.70727,2752786.932,1174699.095,742.6364136,"E 2.4_C3",0.126881641771562,87.5,0.55,0.55,17.5,17.5,62.5,0.55,0,NA,0.875,0.0055,0.0055,0.175,0.175,0.625,0.0055,0,NA,0.999,0.00727314285714286,0.00727314285714286,0.195549741230592,0.2006,0.713857142857143,0.00727314285714286,0.001,NA
"281","R4","removal",8,5,42,5,5,2,8,3,0,NA,"no","roadside",2021,"erigeron","E 2.4","11.06.2021 00:00","Thusis",9.4380128,46.70727,2752786.932,1174699.095,742.6364136,"E 2.4_R4",0.126881641771562,87.5,17.5,17.5,17.5,0.55,87.5,3,0,NA,0.875,0.175,0.175,0.175,0.0055,0.875,0.03,0,NA,0.999,0.2006,0.2006,0.195549741230592,0.00727314285714286,0.999,0.0352171428571429,0.001,NA
"282","C4","control",8,5,83,5,5,2,8,2,0,NA,"no","roadside",2021,"erigeron","E 2.4","11.06.2021 00:00","Thusis",9.4380128,46.70727,2752786.932,1174699.095,742.6364136,"E 2.4_C4",0.126881641771562,87.5,17.5,17.5,17.5,0.55,87.5,0.55,0,NA,0.875,0.175,0.175,0.175,0.0055,0.875,0.0055,0,NA,0.999,0.2006,0.2006,0.195549741230592,0.00727314285714286,0.999,0.00727314285714286,0.001,NA
"283","R5","removal",8,3,8,3,7,3,5,4,0,NA,"no","roadside",2021,"erigeron","E 2.4","11.06.2021 00:00","Thusis",9.4380128,46.70727,2752786.932,1174699.095,742.6364136,"E 2.4_R5",0.126881641771562,87.5,3,3,62.5,3,17.5,7.5,0,NA,0.875,0.03,0.03,0.625,0.03,0.175,0.075,0,NA,0.999,0.0352171428571429,0.0352171428571429,0.712053479010926,0.0352171428571429,0.2006,0.0865428571428571,0.001,NA
"284","C5","control",8,2,5,2,6,3,7,3,0,NA,"no","roadside",2021,"erigeron","E 2.4","11.06.2021 00:00","Thusis",9.4380128,46.70727,2752786.932,1174699.095,742.6364136,"E 2.4_C5",0.126881641771562,87.5,0.55,0.55,37.5,3,62.5,3,0,NA,0.875,0.0055,0.0055,0.375,0.03,0.625,0.03,0,NA,0.999,0.00727314285714286,0.00727314285714286,0.425106958021852,0.0352171428571429,0.713857142857143,0.0352171428571429,0.001,NA
"285","R1","removal",7,5,66,5,4,7,3,4,NA,NA,"no","roadside",2021,"erigeron","E 3.1","11.06.2021 00:00","Scharans",9.4554689,46.717317,2754092.51,1175849.649,682.838562,"E 3.1_R1",0.0900313430110191,62.5,17.5,17.5,7.5,62.5,3,7.5,NA,NA,0.625,0.175,0.175,0.075,0.625,0.03,0.075,NA,NA,0.703733727810651,0.2006,0.2006,0.0807711328349626,0.713857142857143,0.0352171428571429,0.0865428571428571,NA,NA
"286","C1","control",8,4,40,4,5,7,2,4,NA,NA,"no","roadside",2021,"erigeron","E 3.1","11.06.2021 00:00","Scharans",9.4554689,46.717317,2754092.51,1175849.649,682.838562,"E 3.1_C1",0.0900313430110191,87.5,7.5,7.5,17.5,62.5,0.55,7.5,NA,NA,0.875,0.075,0.075,0.175,0.625,0.0055,0.075,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.195549741230592,0.713857142857143,0.00727314285714286,0.0865428571428571,NA,NA
"287","R2","removal",7,3,10,3,4,7,0,5,NA,NA,"no","roadside",2021,"erigeron","E 3.1","11.06.2021 00:00","Scharans",9.4554689,46.717317,2754092.51,1175849.649,682.838562,"E 3.1_R2",0.0900313430110191,62.5,3,3,7.5,62.5,0,17.5,NA,NA,0.625,0.03,0.03,0.075,0.625,0,0.175,NA,NA,0.703733727810651,0.0352171428571429,0.0352171428571429,0.0807711328349626,0.713857142857143,0.001,0.2006,NA,NA
"288","C2","control",6,6,139,6,5,5,2,6,NA,NA,"no","roadside",2021,"erigeron","E 3.1","11.06.2021 00:00","Scharans",9.4554689,46.717317,2754092.51,1175849.649,682.838562,"E 3.1_C2",0.0900313430110191,37.5,37.5,37.5,17.5,17.5,0.55,37.5,NA,NA,0.375,0.375,0.375,0.175,0.175,0.0055,0.375,NA,NA,0.408467455621302,0.428714285714286,0.428714285714286,0.195549741230592,0.2006,0.00727314285714286,0.428714285714286,NA,NA
"289","R3","removal",6,6,150,6,6,4,3,6,NA,NA,"no","roadside",2021,"erigeron","E 3.1","11.06.2021 00:00","Scharans",9.4554689,46.717317,2754092.51,1175849.649,682.838562,"E 3.1_R3",0.0900313430110191,37.5,37.5,37.5,37.5,7.5,3,37.5,NA,NA,0.375,0.375,0.375,0.375,0.075,0.03,0.375,NA,NA,0.408467455621302,0.428714285714286,0.428714285714286,0.425106958021852,0.0865428571428571,0.0352171428571429,0.428714285714286,NA,NA
"290","C3","control",6,5,94,5,4,5,4,6,NA,NA,"no","roadside",2021,"erigeron","E 3.1","11.06.2021 00:00","Scharans",9.4554689,46.717317,2754092.51,1175849.649,682.838562,"E 3.1_C3",0.0900313430110191,37.5,17.5,17.5,7.5,17.5,7.5,37.5,NA,NA,0.375,0.175,0.175,0.075,0.175,0.075,0.375,NA,NA,0.408467455621302,0.2006,0.2006,0.0807711328349626,0.2006,0.0865428571428571,0.428714285714286,NA,NA
"291","R1","removal",7,5,73,5,3,3,7,5,0,NA,"no","roadside",2021,"erigeron","E 3.2","14.06.2021 00:00","Thusis",9.4324683,46.710948,2752352.738,1175096.997,759.505249,"E 3.2_R1",0.137277025679175,62.5,17.5,17.5,3,3,62.5,17.5,0,NA,0.625,0.175,0.175,0.03,0.03,0.625,0.175,0,NA,0.703733727810651,0.2006,0.2006,0.0291207590569293,0.0352171428571429,0.713857142857143,0.2006,0.001,NA
"292","C1","control",8,3,49,3,3,5,8,3,0,NA,"no","roadside",2021,"erigeron","E 3.2","14.06.2021 00:00","Thusis",9.4324683,46.710948,2752352.738,1175096.997,759.505249,"E 3.2_C1",0.137277025679175,87.5,3,3,3,17.5,87.5,3,0,NA,0.875,0.03,0.03,0.03,0.175,0.875,0.03,0,NA,0.999,0.0352171428571429,0.0352171428571429,0.0291207590569293,0.2006,0.999,0.0352171428571429,0.001,NA
"293","R2","removal",8,4,12,2,5,5,6,3,4,NA,"no","roadside",2021,"erigeron","E 3.2","14.06.2021 00:00","Thusis",9.4324683,46.710948,2752352.738,1175096.997,759.505249,"E 3.2_R2",0.137277025679175,87.5,7.5,0.55,17.5,17.5,37.5,3,7.5,NA,0.875,0.075,0.0055,0.175,0.175,0.375,0.03,0.075,NA,0.999,0.0865428571428571,0.00727314285714286,0.195549741230592,0.2006,0.428714285714286,0.0352171428571429,0.2006,NA
"294","C2","control",8,2,5,2,5,7,5,4,0,NA,"no","roadside",2021,"erigeron","E 3.2","14.06.2021 00:00","Thusis",9.4324683,46.710948,2752352.738,1175096.997,759.505249,"E 3.2_C2",0.137277025679175,87.5,0.55,0.55,17.5,62.5,17.5,7.5,0,NA,0.875,0.0055,0.0055,0.175,0.625,0.175,0.075,0,NA,0.999,0.00727314285714286,0.00727314285714286,0.195549741230592,0.713857142857143,0.2006,0.0865428571428571,0.001,NA
"295","R3","removal",8,4,12,3,4,5,7,2,3,NA,"no","roadside",2021,"erigeron","E 3.2","14.06.2021 00:00","Thusis",9.4324683,46.710948,2752352.738,1175096.997,759.505249,"E 3.2_R3",0.137277025679175,87.5,7.5,3,7.5,17.5,62.5,0.55,3,NA,0.875,0.075,0.03,0.075,0.175,0.625,0.0055,0.03,NA,0.999,0.0865428571428571,0.0352171428571429,0.0807711328349626,0.2006,0.713857142857143,0.00727314285714286,0.08084,NA
"296","C3","control",7,6,61,6,4,5,6,2,3,NA,"no","roadside",2021,"erigeron","E 3.2","14.06.2021 00:00","Thusis",9.4324683,46.710948,2752352.738,1175096.997,759.505249,"E 3.2_C3",0.137277025679175,62.5,37.5,37.5,7.5,17.5,37.5,0.55,3,NA,0.625,0.375,0.375,0.075,0.175,0.375,0.0055,0.03,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.0807711328349626,0.2006,0.428714285714286,0.00727314285714286,0.08084,NA
"297","R4","removal",8,4,56,3,4,3,7,3,3,NA,"no","roadside",2021,"erigeron","E 3.2","14.06.2021 00:00","Thusis",9.4324683,46.710948,2752352.738,1175096.997,759.505249,"E 3.2_R4",0.137277025679175,87.5,7.5,3,7.5,3,62.5,3,3,NA,0.875,0.075,0.03,0.075,0.03,0.625,0.03,0.03,NA,0.999,0.0865428571428571,0.0352171428571429,0.0807711328349626,0.0352171428571429,0.713857142857143,0.0352171428571429,0.08084,NA
"298","C4","control",7,5,25,4,5,4,4,6,4,NA,"no","roadside",2021,"erigeron","E 3.2","14.06.2021 00:00","Thusis",9.4324683,46.710948,2752352.738,1175096.997,759.505249,"E 3.2_C4",0.137277025679175,62.5,17.5,7.5,17.5,7.5,7.5,37.5,7.5,NA,0.625,0.175,0.075,0.175,0.075,0.075,0.375,0.075,NA,0.703733727810651,0.2006,0.0865428571428571,0.195549741230592,0.0865428571428571,0.0865428571428571,0.428714285714286,0.2006,NA
"299","R1","removal",8,2,15,2,4,7,4,3,NA,NA,"no","roadside",2021,"erigeron","E 3.3","15.06.2021 00:00","Ilanz",9.1923439,46.774088,2733842.031,1181675.038,701.939209,"E 3.3_R1",0.101802076066413,87.5,0.55,0.55,7.5,62.5,7.5,3,NA,NA,0.875,0.0055,0.0055,0.075,0.625,0.075,0.03,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.0807711328349626,0.713857142857143,0.0865428571428571,0.0352171428571429,NA,NA
"300","C1","control",8,3,20,3,6,7,0,1,NA,NA,"no","roadside",2021,"erigeron","E 3.3","15.06.2021 00:00","Ilanz",9.1923439,46.774088,2733842.031,1181675.038,701.939209,"E 3.3_C1",0.101802076066413,87.5,3,3,37.5,62.5,0,0.05,NA,NA,0.875,0.03,0.03,0.375,0.625,0,5e-04,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.425106958021852,0.713857142857143,0.001,0.00157028571428571,NA,NA
"301","R2","removal",8,5,66,5,5,6,6,2,NA,NA,"no","roadside",2021,"erigeron","E 3.3","15.06.2021 00:00","Ilanz",9.1923439,46.774088,2733842.031,1181675.038,701.939209,"E 3.3_R2",0.101802076066413,87.5,17.5,17.5,17.5,37.5,37.5,0.55,NA,NA,0.875,0.175,0.175,0.175,0.375,0.375,0.0055,NA,NA,0.999,0.2006,0.2006,0.195549741230592,0.428714285714286,0.428714285714286,0.00727314285714286,NA,NA
"302","C2","control",8,5,77,5,3,8,4,2,NA,NA,"no","roadside",2021,"erigeron","E 3.3","15.06.2021 00:00","Ilanz",9.1923439,46.774088,2733842.031,1181675.038,701.939209,"E 3.3_C2",0.101802076066413,87.5,17.5,17.5,3,87.5,7.5,0.55,NA,NA,0.875,0.175,0.175,0.03,0.875,0.075,0.0055,NA,NA,0.999,0.2006,0.2006,0.0291207590569293,0.999,0.0865428571428571,0.00727314285714286,NA,NA
"303","R3","removal",6,7,97,7,4,6,0,3,NA,NA,"no","roadside",2021,"erigeron","E 3.3","15.06.2021 00:00","Ilanz",9.1923439,46.774088,2733842.031,1181675.038,701.939209,"E 3.3_R3",0.101802076066413,37.5,62.5,62.5,7.5,37.5,0,3,NA,NA,0.375,0.625,0.625,0.075,0.375,0,0.03,NA,NA,0.408467455621302,0.713857142857143,0.713857142857143,0.0807711328349626,0.428714285714286,0.001,0.0352171428571429,NA,NA
"304","C3","control",8,5,41,5,4,8,2,2,NA,NA,"no","roadside",2021,"erigeron","E 3.3","15.06.2021 00:00","Ilanz",9.1923439,46.774088,2733842.031,1181675.038,701.939209,"E 3.3_C3",0.101802076066413,87.5,17.5,17.5,7.5,87.5,0.55,0.55,NA,NA,0.875,0.175,0.175,0.075,0.875,0.0055,0.0055,NA,NA,0.999,0.2006,0.2006,0.0807711328349626,0.999,0.00727314285714286,0.00727314285714286,NA,NA
"305","R1","removal",7,5,53,5,5,4,5,4,0,NA,"no","roadside",2021,"erigeron","E 4.3","16.06.2021 00:00","Danis",9.0567146,46.754143,2723532.538,1179235.974,790.0256348,"E 4.3_R1",0.156085148461583,62.5,17.5,17.5,17.5,7.5,17.5,7.5,0,NA,0.625,0.175,0.175,0.175,0.075,0.175,0.075,0,NA,0.703733727810651,0.2006,0.2006,0.195549741230592,0.0865428571428571,0.2006,0.0865428571428571,0.001,NA
"306","C1","control",8,4,22,4,6,6,0,4,1,NA,"no","roadside",2021,"erigeron","E 4.3","16.06.2021 00:00","Danis",9.0567146,46.754143,2723532.538,1179235.974,790.0256348,"E 4.3_C1",0.156085148461583,87.5,7.5,7.5,37.5,37.5,0,7.5,0.05,NA,0.875,0.075,0.075,0.375,0.375,0,0.075,5e-04,NA,0.999,0.0865428571428571,0.0865428571428571,0.425106958021852,0.428714285714286,0.001,0.0865428571428571,0.00233066666666667,NA
"307","R2","removal",8,4,24,4,5,8,0,2,0,NA,"no","roadside",2021,"erigeron","E 4.3","16.06.2021 00:00","Danis",9.0567146,46.754143,2723532.538,1179235.974,790.0256348,"E 4.3_R2",0.156085148461583,87.5,7.5,7.5,17.5,87.5,0,0.55,0,NA,0.875,0.075,0.075,0.175,0.875,0,0.0055,0,NA,0.999,0.0865428571428571,0.0865428571428571,0.195549741230592,0.999,0.001,0.00727314285714286,0.001,NA
"308","C2","control",8,5,79,5,5,7,0,4,0,NA,"no","roadside",2021,"erigeron","E 4.3","16.06.2021 00:00","Danis",9.0567146,46.754143,2723532.538,1179235.974,790.0256348,"E 4.3_C2",0.156085148461583,87.5,17.5,17.5,17.5,62.5,0,7.5,0,NA,0.875,0.175,0.175,0.175,0.625,0,0.075,0,NA,0.999,0.2006,0.2006,0.195549741230592,0.713857142857143,0.001,0.0865428571428571,0.001,NA
"309","R3","removal",8,4,28,4,7,4,3,3,2,NA,"no","roadside",2021,"erigeron","E 4.3","16.06.2021 00:00","Danis",9.0567146,46.754143,2723532.538,1179235.974,790.0256348,"E 4.3_R3",0.156085148461583,87.5,7.5,7.5,62.5,7.5,3,3,0.55,NA,0.875,0.075,0.075,0.625,0.075,0.03,0.03,0.0055,NA,0.999,0.0865428571428571,0.0865428571428571,0.712053479010926,0.0865428571428571,0.0352171428571429,0.0352171428571429,0.0156373333333333,NA
"310","C3","control",8,4,22,4,6,6,5,3,0,NA,"no","roadside",2021,"erigeron","E 4.3","16.06.2021 00:00","Danis",9.0567146,46.754143,2723532.538,1179235.974,790.0256348,"E 4.3_C3",0.156085148461583,87.5,7.5,7.5,37.5,37.5,17.5,3,0,NA,0.875,0.075,0.075,0.375,0.375,0.175,0.03,0,NA,0.999,0.0865428571428571,0.0865428571428571,0.425106958021852,0.428714285714286,0.2006,0.0352171428571429,0.001,NA
"311","R4","removal",8,3,30,3,7,5,5,2,0,NA,"no","roadside",2021,"erigeron","E 4.3","16.06.2021 00:00","Danis",9.0567146,46.754143,2723532.538,1179235.974,790.0256348,"E 4.3_R4",0.156085148461583,87.5,3,3,62.5,17.5,17.5,0.55,0,NA,0.875,0.03,0.03,0.625,0.175,0.175,0.0055,0,NA,0.999,0.0352171428571429,0.0352171428571429,0.712053479010926,0.2006,0.2006,0.00727314285714286,0.001,NA
"312","C4","control",8,4,28,4,7,5,3,3,0,NA,"no","roadside",2021,"erigeron","E 4.3","16.06.2021 00:00","Danis",9.0567146,46.754143,2723532.538,1179235.974,790.0256348,"E 4.3_C4",0.156085148461583,87.5,7.5,7.5,62.5,17.5,3,3,0,NA,0.875,0.075,0.075,0.625,0.175,0.03,0.03,0,NA,0.999,0.0865428571428571,0.0865428571428571,0.712053479010926,0.2006,0.0352171428571429,0.0352171428571429,0.001,NA
"313","R5","removal",8,3,7,3,8,4,5,3,1,NA,"no","roadside",2021,"erigeron","E 4.3","16.06.2021 00:00","Danis",9.0567146,46.754143,2723532.538,1179235.974,790.0256348,"E 4.3_R5",0.156085148461583,87.5,3,3,87.5,7.5,17.5,3,0.05,NA,0.875,0.03,0.03,0.875,0.075,0.175,0.03,5e-04,NA,0.999,0.0352171428571429,0.0352171428571429,0.999,0.0865428571428571,0.2006,0.0352171428571429,0.00233066666666667,NA
"314","C5","control",8,3,31,3,7,4,6,3,0,NA,"no","roadside",2021,"erigeron","E 4.3","16.06.2021 00:00","Danis",9.0567146,46.754143,2723532.538,1179235.974,790.0256348,"E 4.3_C5",0.156085148461583,87.5,3,3,62.5,7.5,37.5,3,0,NA,0.875,0.03,0.03,0.625,0.075,0.375,0.03,0,NA,0.999,0.0352171428571429,0.0352171428571429,0.712053479010926,0.0865428571428571,0.428714285714286,0.0352171428571429,0.001,NA
"315","R1","removal",5,3,39,3,3,3,4,8,NA,NA,"no","roadside",2021,"erigeron","E 5.1","16.06.2021 00:00","Trin ",9.359249,46.829661,2746433.361,1188148.861,871.8047485,"E 5.1_R1",0.20648135320111,17.5,3,3,3,3,7.5,87.5,NA,NA,0.175,0.03,0.03,0.03,0.03,0.075,0.875,NA,NA,0.172254437869822,0.0352171428571429,0.0352171428571429,0.0291207590569293,0.0352171428571429,0.0865428571428571,0.999,NA,NA
"316","C1","control",6,2,25,2,4,4,5,7,NA,NA,"no","roadside",2021,"erigeron","E 5.1","16.06.2021 00:00","Trin ",9.359249,46.829661,2746433.361,1188148.861,871.8047485,"E 5.1_C1",0.20648135320111,37.5,0.55,0.55,7.5,7.5,17.5,62.5,NA,NA,0.375,0.0055,0.0055,0.075,0.075,0.175,0.625,NA,NA,0.408467455621302,0.00727314285714286,0.00727314285714286,0.0807711328349626,0.0865428571428571,0.2006,0.713857142857143,NA,NA
